Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Asus,Gaming,,3.8,11.912578515747589,0.0,1.0,127.33567457123112,Intel Core i7,0.0,512.0,Nvidia,Windows
Acer,Gaming,,,10.53941655276426,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
Dell,Ultrabook,8.0,,11.254810893751282,0.0,0.0,165.6321180513006,Intel Core i5,,256.0,Intel,Windows
MSI,Gaming,8.0,2.2,11.058781074545012,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,1.86,9.875184369674535,,0.0,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Others
Toshiba,Notebook,8.0,2.0,10.945351696133724,0.0,1.0,141.21199808219862,Intel Core i5,,0.0,Intel,Windows
Dell,Notebook,8.0,2.2,10.79884714858782,0.0,0.0,,Intel Core i7,0.0,256.0,AMD,Windows
Dell,Notebook,16.0,2.2,11.009948956147635,0.0,0.0,,Intel Core i7,2000.0,256.0,AMD,Windows
Lenovo,Gaming,8.0,3.31,,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Gaming,32.0,4.42,12.029883488676532,0.0,,254.67134914246225,Intel Core i7,1000.0,,Nvidia,Windows
Dell,Notebook,8.0,1.56,11.089517135798168,,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.013431946154272,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.25782777312814,,0.0,141.21199808219862,Intel Core i5,,0.0,Intel,Windows
HP,Notebook,6.0,2.04,10.265276597141131,0.0,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,AMD,Windows
MSI,Gaming,8.0,2.7,11.27992228688911,,0.0,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Windows
Toshiba,Notebook,4.0,2.1,10.186161103256786,0.0,,100.45466986113652,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Notebook,8.0,2.06,,,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
HP,Notebook,8.0,2.1,10.588945244611692,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,AMD,Windows
Toshiba,Notebook,8.0,2.0,11.11283946349252,0.0,1.0,141.21199808219862,Intel Core i5,0.0,,Intel,Windows
Acer,Notebook,4.0,2.1,9.99658437558166,0.0,0.0,100.45466986113652,Intel Core i3,0.0,128.0,Intel,Others
Microsoft,Ultrabook,8.0,1.252,11.508104342010856,1.0,0.0,200.84255993695703,Intel Core i7,,256.0,Intel,Windows
Lenovo,Notebook,8.0,1.9,10.682362236272311,0.0,0.0,141.21199808219862,Intel Core i5,,128.0,AMD,Windows
Lenovo,2 in 1 Convertible,,1.3,,1.0,1.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,,9.83063294843456,0.0,0.0,100.45466986113652,AMD Processor,0.0,128.0,AMD,Windows
HP,2 in 1 Convertible,4.0,1.63,10.525211768465944,1.0,1.0,157.3505121487356,Intel Core i3,0.0,128.0,Nvidia,Windows
MSI,Gaming,16.0,2.4,11.14105450129298,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Ultrabook,8.0,1.1,11.009948956147635,0.0,0.0,157.3505121487356,Intel Core i5,0.0,,Intel,Windows
HP,2 in 1 Convertible,8.0,,10.180118788800824,1.0,,,Other Intel Processor,,0.0,Intel,Others
LG,Ultrabook,8.0,1.09,11.715790550995315,0.0,1.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Acer,Gaming,16.0,2.5,11.144911042902732,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,10.8812140971224,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,1.86,10.013431946154272,0.0,0.0,100.45466986113652,Other Intel Processor,0.0,128.0,Intel,Windows
Dell,Gaming,16.0,3.21,11.601643784304514,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,,Nvidia,Windows
HP,Notebook,4.0,2.5,10.525211768465944,0.0,1.0,127.33567457123112,Intel Core i3,0.0,256.0,AMD,Windows
Lenovo,2 in 1 Convertible,8.0,1.19,11.288114524334732,1.0,1.0,,Intel Core i7,0.0,512.0,Intel,Windows
Dell,Gaming,16.0,3.49,11.917834418453076,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.86,10.393289544363068,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,AMD,Windows
Dell,Notebook,4.0,2.2,10.277575423651992,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,AMD,Windows
HP,Notebook,6.0,2.65,10.319441460358464,0.0,,127.33567457123112,AMD Processor,2000.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.1,9.73761240901231,0.0,,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Acer,Notebook,4.0,1.45,9.902487052202543,0.0,0.0,,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Notebook,4.0,1.7,,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
HP,Workstation,8.0,3.14,11.529366637136484,0.0,0.0,,Intel Core i7,500.0,0.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8.0,1.42,11.834974180925718,1.0,0.0,209.8006828649808,Intel Core i7,0.0,,Intel,Windows
Toshiba,Notebook,8.0,1.5,10.85594510841814,0.0,1.0,165.6321180513006,Intel Core i5,,256.0,Intel,Windows
Acer,Netbook,4.0,1.4,9.570272405833974,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,16.0,1.38,11.442360501250736,1.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Asus,2 in 1 Convertible,4.0,1.2,10.481345086360362,1.0,0.0,176.23257360658386,Other Intel Processor,0.0,0.0,Intel,Others
Toshiba,Ultrabook,16.0,1.36,11.512991062818642,1.0,0.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,,2.1,10.510802297245792,0.0,1.0,141.21199808219862,Intel Core i7,500.0,0.0,AMD,Windows
Dell,Gaming,8.0,2.56,10.683645110085203,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,4.0,,9.964522443121997,0.0,0.0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Lenovo,Notebook,8.0,,10.03701794516015,0.0,0.0,100.45466986113652,AMD Processor,1000.0,,AMD,Windows
Lenovo,Notebook,4.0,2.1,10.407616483423654,0.0,0.0,141.21199808219862,Intel Core i5,2000.0,,Intel,Windows
Lenovo,Notebook,4.0,1.9,10.084808608996498,0.0,0.0,,Intel Core i3,500.0,0.0,Intel,Others
Dell,Notebook,,2.18,10.653903140886465,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,2 in 1 Convertible,8.0,1.6,10.882315804880689,1.0,,165.6321180513006,Intel Core i5,0.0,,Intel,Windows
Lenovo,Workstation,,2.18,11.50120100127367,0.0,0.0,141.21199808219862,Intel Core i7,0.0,,Nvidia,Windows
Lenovo,Notebook,8.0,,,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,6.0,2.71,10.460211528926417,0.0,1.0,127.33567457123112,AMD Processor,2000.0,0.0,AMD,Windows
Lenovo,Gaming,8.0,2.5,11.105659536357711,0.0,,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,1.64,10.968576149165091,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Others
Dell,Notebook,8.0,1.98,10.56311104105693,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Others
Asus,Notebook,4.0,1.5,9.672654512737536,0.0,0.0,,Other Intel Processor,0.0,0.0,Intel,Windows
Dell,Notebook,16.0,1.93,11.238652353231751,0.0,0.0,141.21199808219862,Intel Core i5,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,1.87,10.729080621774308,,,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,1.9,11.047982926769505,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.19,9.672654512737536,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
Mediacom,Notebook,4.0,1.4,9.555290852218356,0.0,1.0,161.72539083525606,Other Intel Processor,32.0,0.0,Intel,Windows
HP,Notebook,8.0,2.63,11.065637862008224,0.0,0.0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Ultrabook,8.0,1.17,11.406054689443872,0.0,1.0,209.8006828649808,Intel Core i7,0.0,512.0,Intel,Windows
HP,2 in 1 Convertible,8.0,1.58,,1.0,,,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.32,11.288114524334732,,1.0,,Intel Core i5,0.0,,Intel,Windows
Dell,Gaming,32.0,,12.1806155047626,0.0,0.0,254.67134914246225,Intel Core i7,1000.0,1000.0,Nvidia,Windows
MSI,Gaming,8.0,2.7,11.182294337407903,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,4.0,1.9,10.169762314876662,0.0,0.0,100.45466986113652,Intel Core i5,,0.0,Intel,Others
Dell,Notebook,8.0,2.2,10.55342238395318,0.0,0.0,,Intel Core i5,1000.0,128.0,AMD,Windows
Dell,2 in 1 Convertible,4.0,1.71,10.450993742936223,1.0,0.0,,Intel Core i3,,0.0,Intel,Windows
Dell,Notebook,8.0,2.32,10.354869672690878,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,AMD,Others
HP,Notebook,4.0,2.1,10.167923515707006,0.0,,,AMD Processor,1000.0,0.0,AMD,Windows
Acer,Gaming,16.0,4.2,11.543423631696015,0.0,1.0,127.33567457123112,Intel Core i7,,128.0,Nvidia,Windows
Dell,Notebook,12.0,2.25,10.450993742936223,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Intel,Windows
HP,Notebook,,2.1,10.452533389121816,0.0,0.0,141.21199808219862,AMD Processor,1000.0,128.0,AMD,Windows
Acer,Notebook,4.0,2.4,10.301710499387234,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.44,,0.0,1.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,,10.633572072102885,,,141.21199808219862,Intel Core i7,1000.0,0.0,Intel,Windows
HP,Workstation,16.0,2.6,11.76667053684216,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,1.55,10.46628456073464,1.0,0.0,165.6321180513006,Intel Core i5,,0.0,Intel,Windows
MSI,Gaming,,1.8,,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Acer,Notebook,,,9.993667504286536,0.0,0.0,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Windows
Dell,Notebook,8.0,2.0,11.071454247329664,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,,Nvidia,Windows
Dell,Notebook,8.0,2.0,10.475348066887989,0.0,0.0,100.45466986113652,Intel Core i3,0.0,256.0,Intel,Windows
Toshiba,Notebook,8.0,1.25,11.311846686253432,1.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.7,10.882315804880689,1.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Workstation,16.0,2.5,12.076935697460716,0.0,1.0,282.42399616439724,Intel Core i7,0.0,1000.0,Nvidia,Windows
Acer,Notebook,2.0,1.68,9.77465368069266,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Others
Samsung,Ultrabook,16.0,0.81,11.383485348791732,0.0,0.0,165.6321180513006,Intel Core i7,,256.0,Intel,Windows
HP,Notebook,8.0,1.86,10.265276597141131,,,141.21199808219862,Intel Core i3,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.6,11.002618186839925,0.0,0.0,111.93520355955212,Intel Core i5,0.0,256.0,Intel,Windows
HP,Workstation,16.0,3.0,12.362417715920367,0.0,1.0,127.33567457123112,Other Intel Processor,0.0,256.0,Nvidia,Windows
Lenovo,Netbook,4.0,1.4,10.138875830266777,1.0,0.0,135.0942111925629,Other Intel Processor,,128.0,Intel,Windows
HP,Notebook,,1.84,11.525170191386666,0.0,,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,4.0,,10.336863503805128,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Nvidia,Others
Lenovo,Ultrabook,4.0,1.7,10.974983493740094,0.0,0.0,157.3505121487356,Intel Core i5,0.0,180.0,Intel,Windows
Asus,Notebook,4.0,2.37,10.720679721736714,0.0,,,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.3,11.064804181259648,1.0,,276.053530085501,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.2,10.977716980635757,0.0,1.0,141.21199808219862,Intel Core i5,,128.0,Nvidia,Windows
HP,Workstation,8.0,2.59,11.328642946747566,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Gaming,16.0,,11.937276356672394,0.0,1.0,282.42399616439724,Intel Core i7,,256.0,Nvidia,Windows
Acer,Notebook,4.0,2.1,10.370822624347584,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Gaming,8.0,2.5,10.93019989111312,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,16.0,1.18,11.503355013953575,0.0,0.0,176.23257360658386,Intel Core i7,0.0,256.0,Intel,Windows
Google,Ultrabook,8.0,1.1,11.32736089528991,1.0,0.0,234.50740003017813,Intel Core i5,0.0,256.0,Intel,Others
Asus,Ultrabook,8.0,1.2,11.004648590381796,0.0,1.0,276.053530085501,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,1.65,10.71962021254348,0.0,0.0,117.82653006268644,Intel Core i3,500.0,0.0,Intel,Windows
Acer,Notebook,,1.6,10.460196261867386,0.0,0.0,117.82653006268644,Intel Core i5,0.0,128.0,Intel,Windows
Asus,Notebook,4.0,2.8,10.12901686366082,0.0,,90.58340172449304,Other Intel Processor,1000.0,,Nvidia,Windows
Dell,Gaming,,2.72,10.977716980635757,1.0,1.0,282.42399616439724,Intel Core i7,1000.0,128.0,Nvidia,Windows
Samsung,Ultrabook,,1.31,11.352694739066088,1.0,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,,2.1,9.672654512737536,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Others
Dell,Notebook,16.0,2.3,11.049906436113686,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
Samsung,2 in 1 Convertible,16.0,1.71,11.470547260182666,1.0,0.0,146.86047800548656,Intel Core i7,0.0,,AMD,Windows
Toshiba,Notebook,4.0,1.75,10.90311893251045,,1.0,111.93520355955212,Intel Core i5,0.0,128.0,Intel,Windows
Dell,Gaming,8.0,2.62,,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
HP,Ultrabook,,1.26,11.101648299531258,0.0,0.0,125.36742798669836,Intel Core i5,0.0,256.0,Intel,Windows
Asus,2 in 1 Convertible,12.0,2.3,,1.0,0.0,141.21199808219862,Intel Core i7,2000.0,0.0,Nvidia,Windows
Lenovo,Notebook,16.0,2.5,11.74620626036131,0.0,0.0,282.42399616439724,Intel Core i7,,512.0,Nvidia,Windows
Acer,Notebook,4.0,1.8,,0.0,1.0,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
Razer,Gaming,16.0,1.95,11.947682155153789,0.0,0.0,,Intel Core i7,0.0,512.0,Nvidia,Windows
Asus,Notebook,,2.0,10.34185963789476,0.0,0.0,141.21199808219862,Other Intel Processor,0.0,128.0,Intel,Windows
Dell,Gaming,32.0,4.42,12.161134189998078,0.0,1.0,,Intel Core i7,1000.0,1000.0,Nvidia,Windows
Asus,Gaming,16.0,4.3,11.737731633370338,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Toshiba,Ultrabook,16.0,1.47,11.45090026279887,0.0,1.0,,Intel Core i7,0.0,512.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,9.771618776997505,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,,Intel,Others
Lenovo,Ultrabook,16.0,1.7,11.715790550995315,0.0,0.0,,Intel Core i7,0.0,512.0,Intel,Windows
MSI,Gaming,16.0,1.6,11.520422094890591,0.0,1.0,157.3505121487356,Intel Core i7,1000.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,10.968576149165091,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Lenovo,Gaming,,2.4,10.882315804880689,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Acer,Gaming,16.0,,11.715790550995315,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Gaming,8.0,2.62,10.868202667404224,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.24,11.175239371923306,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Vero,Notebook,4.0,,9.288274273063903,,0.0,157.3505121487356,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.37,11.561349847964168,1.0,1.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.08,10.841452101115571,1.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Apple,Ultrabook,8.0,0.92,11.036037392231934,0.0,1.0,226.4155471693585,Other Intel Processor,0.0,0.0,Intel,Mac
Lenovo,2 in 1 Convertible,8.0,1.42,11.72918457279188,1.0,1.0,209.8006828649808,Intel Core i5,0.0,,Intel,Windows
Asus,Notebook,4.0,,9.67600459962282,0.0,0.0,,Other Intel Processor,,0.0,Intel,Windows
Dell,Notebook,,1.95,10.67259527389862,0.0,0.0,100.45466986113652,Intel Core i5,0.0,128.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,,11.18267988243989,1.0,1.0,158.48253022174808,Intel Core i7,0.0,,Intel,Windows
Dell,Notebook,8.0,2.0,10.580858947180335,0.0,0.0,141.21199808219862,Intel Core i3,0.0,256.0,AMD,Windows
HP,Workstation,8.0,3.14,11.608398104304564,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Notebook,8.0,2.37,10.977716980635757,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Ultrabook,,1.29,11.288114524334732,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.06,11.442360501250736,1.0,,,Intel Core i5,0.0,256.0,Nvidia,Windows
Dell,Netbook,4.0,1.63,10.587602061065226,,0.0,135.0942111925629,Other Intel Processor,0.0,128.0,Intel,Windows
HP,Netbook,8.0,1.26,11.211900368986475,0.0,0.0,125.36742798669836,Intel Core i5,0.0,,Intel,Windows
Toshiba,Notebook,4.0,,10.634854945915771,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
HP,Notebook,8.0,2.04,10.419692282932576,0.0,0.0,100.45466986113652,AMD Processor,,0.0,AMD,Windows
Dell,Gaming,16.0,2.62,11.401514683309674,0.0,0.0,282.42399616439724,Intel Core i7,0.0,512.0,Nvidia,Windows
Lenovo,Notebook,,2.4,10.38737929394203,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
HP,Gaming,12.0,3.74,11.442360501250736,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,0.0,AMD,Windows
MSI,Gaming,16.0,,11.765015592318807,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,512.0,Nvidia,Windows
Samsung,Ultrabook,8.0,0.81,,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.98,10.843535435202426,0.0,,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.18,10.647353436437802,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Lenovo,Ultrabook,8.0,1.32,11.503355013953575,0.0,0.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Razer,Ultrabook,16.0,,11.470547260182666,1.0,1.0,352.4651472131677,Intel Core i7,0.0,512.0,Intel,Windows
HP,Netbook,4.0,1.23,9.928804360519916,0.0,,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Dell,Gaming,,4.36,,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,,1.76,10.602278775481158,0.0,0.0,111.93520355955212,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.1,,0.0,0.0,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Windows
Toshiba,Ultrabook,4.0,1.25,10.969494001455322,0.0,0.0,111.93520355955212,Intel Core i5,0.0,128.0,Intel,Windows
Lenovo,Ultrabook,,,11.799206957067089,0.0,1.0,,Intel Core i7,0.0,512.0,Intel,Windows
MSI,Gaming,8.0,2.4,11.064804181259648,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Lenovo,Ultrabook,8.0,1.13,11.511924964636645,0.0,,157.3505121487356,Intel Core i5,0.0,0.0,Intel,Windows
Toshiba,Notebook,4.0,1.75,10.188167121983652,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,128.0,Intel,Windows
Asus,2 in 1 Convertible,8.0,1.1,11.189329334350775,1.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,,1.76,,,0.0,111.93520355955212,Intel Core i3,,0.0,Intel,Windows
Acer,Netbook,4.0,1.35,9.84767881570755,0.0,1.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Acer,Notebook,8.0,1.5,,0.0,1.0,157.3505121487356,Intel Core i3,0.0,,Intel,Windows
Razer,Gaming,32.0,,12.587882562739948,1.0,0.0,254.67134914246225,Intel Core i7,0.0,512.0,Nvidia,Windows
Lenovo,Ultrabook,16.0,,11.624777346052769,0.0,1.0,209.8006828649808,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Notebook,4.0,2.1,10.227464909398025,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
Lenovo,Notebook,8.0,1.7,11.053902605789805,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,1.32,11.38409159312676,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,,11.903833710189655,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Gaming,16.0,2.9,11.76667053684216,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Toshiba,Notebook,4.0,2.0,10.481345086360362,0.0,,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,1.5,9.759386208561873,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Others
Asus,Notebook,,2.3,,0.0,,141.21199808219862,Intel Core i5,128.0,0.0,Intel,Windows
Asus,Gaming,16.0,2.73,11.470547260182666,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,512.0,Nvidia,Windows
Dell,Gaming,32.0,4.42,12.0059347920825,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,512.0,Nvidia,Windows
HP,Notebook,8.0,2.63,10.78900562574303,0.0,0.0,106.11306214269258,Intel Core i5,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.18,10.546429982871398,0.0,0.0,100.45466986113652,Intel Core i5,0.0,128.0,Intel,Windows
HP,Ultrabook,8.0,1.54,11.509254736080766,0.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.580858947180335,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
HP,2 in 1 Convertible,4.0,1.4,10.397183294038651,1.0,,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Asus,Ultrabook,8.0,1.45,10.908984051962848,,1.0,165.6321180513006,Intel Core i5,0.0,512.0,Nvidia,Windows
HP,2 in 1 Convertible,8.0,1.28,11.706175092295874,1.0,0.0,165.6321180513006,Intel Core i5,0.0,,Intel,Windows
HP,Ultrabook,,1.54,,0.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,4.0,1.86,9.67600459962282,0.0,0.0,100.45466986113652,Other Intel Processor,0.0,128.0,Intel,Others
Asus,Gaming,16.0,2.1,11.52464373704442,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,2.83,,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,0.0,AMD,Others
Lenovo,Ultrabook,8.0,1.96,11.526747893528285,0.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Notebook,8.0,2.3,10.643789274649537,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,1.9,10.826745953725876,0.0,0.0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Asus,Notebook,4.0,2.0,10.082583913974387,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Windows
HP,2 in 1 Convertible,8.0,1.28,11.822932862391925,1.0,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.62,,1.0,0.0,165.6321180513006,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.126163794678414,0.0,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.3,10.7215735450074,0.0,1.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
HP,Notebook,8.0,1.84,,0.0,0.0,,Intel Core i5,0.0,256.0,AMD,Windows
Toshiba,Notebook,4.0,1.05,11.134075023561454,0.0,0.0,165.6321180513006,Intel Core i5,0.0,,Intel,Windows
Lenovo,Gaming,8.0,2.5,10.900173422280696,0.0,1.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
Dell,Ultrabook,16.0,1.29,11.68979217108122,1.0,0.0,276.053530085501,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,4.0,2.07,,0.0,0.0,141.21199808219862,Intel Core i5,500.0,,Intel,Windows
Toshiba,Ultrabook,8.0,1.2,10.974070668482735,0.0,0.0,117.82653006268644,Intel Core i5,0.0,256.0,Intel,Windows
